filename	onset	offset	event_label
11013.wav	8.968454572076002	9.267343460964891	crash
11014.wav	2.3160623478979403	2.849758493022657	scream
11014.wav	4.487974340753502	4.789833751184341	scream
11014.wav	5.63722794919615	6.010561282529483	tire
11014.wav	6.823177090546187	8.790344811578482	crash
11014.wav	8.573245799658928	9.280411332538746	tire
11015.wav	3.1029414756022904	6.960923335012721	Help
11015.wav	8.645861070009712	9.259625242345313	scream
11016.wav	2.7188496762944876	3.4973530776550317	tire
11016.wav	2.823733710588289	3.7111033251007606	crash
11016.wav	6.202730401614923	6.76064423381447	crash
11016.wav	8.433445274378855	9.70189572702535	Help
11017.wav	2.561578294384054	3.038471718420335	scream
11017.wav	2.991307303456797	3.2714887093524885	crash
11017.wav	7.059142753980096	7.750276540828168	crash
11018.wav	3.441680693125443	4.080252121696872	tire
11018.wav	4.28413859611814	4.975022949859637	crash
11018.wav	5.149555996138895	5.7373564496536344	scream
11019.wav	2.76239656531587	3.568780782492745	Help
11019.wav	4.448024409328527	8.230640033373204	Help
11019.wav	4.684918278895711	5.3661654444285904	crash
11019.wav	5.427459487442043	6.554080802634787	tire
1102.wav	0.69805772693742	1.0193955954181455	crash
1102.wav	2.0088668486943204	2.87666730220906	tire
1102.wav	3.2455188588627566	5.707757454874111	crash
1102.wav	4.41465966215352	4.994568959205674	tire
11020.wav	1.0464743161970436	3.514342796922667	crash
11020.wav	6.654943461117927	8.613673619848086	tire
11020.wav	6.864612879022539	7.1834337407005435	crash
11020.wav	7.325450792285606	10.0	Help
11020.wav	7.624506583345309	8.212307036860048	scream
11021.wav	4.030199789908543	4.776208860203328	scream
11021.wav	4.834216067623857	5.834919015469662	tire
11021.wav	5.559802946618406	5.898555781085526	scream
11022.wav	5.676323583113515	6.522912654301403	Help
11022.wav	6.593639268816165	7.8388513301662	Help
11023.wav	0.16506420256385113	0.963078627725827	tire
11023.wav	1.399860661358269	1.813488779272101	scream
11023.wav	3.1539549329723426	3.6076057266231363	crash
11023.wav	4.400867297674137	4.877760721710418	scream
11023.wav	5.9583087024905	6.531178799720799	tire
11024.wav	2.388847868830158	2.889596168149886	scream
11024.wav	2.9159585951009777	4.0522397742392995	scream
11024.wav	3.6318050554484307	4.052848139348657	scream
11024.wav	4.073770539863835	4.500731991111	tire
11025.wav	3.0697091727883374	4.023473345123938	scream
11025.wav	4.60630846645525	5.02474384060491	scream
11025.wav	4.766026232581798	5.31963961561252	Help
11025.wav	8.430524913281271	10.0	crash
11025.wav	8.637940242819969	9.607101240552396	tire
11026.wav	2.5615725366995834	5.876489031564578	Help
11026.wav	4.2255093991014565	4.947346133795334	scream
11026.wav	4.763779335680242	6.408804336285326	Help
11027.wav	5.347747312440451	5.5622371083588185	scream
11027.wav	5.982617827127548	7.447923949576528	crash
11027.wav	6.618935868175982	7.449956276339248	scream
11027.wav	6.758876857042315	9.388876857042316	Help
11027.wav	7.60006567711816	8.526618965100019	crash
11028.wav	4.543405607488959	5.2866829906719275	crash
11028.wav	7.992191256346877	8.770694657707422	tire
11028.wav	8.16092800138824	8.65902323948348	crash
11029.wav	1.054614317430544	2.215453319698118	crash
1103.wav	2.8275409198514696	3.427971758853737	tire
1103.wav	4.8166539391176	5.089216297394244	scream
1103.wav	5.161972207153501	5.662720506473229	scream
1103.wav	6.99	10.0	Help
11030.wav	2.1652475959302167	2.6455877319846386	scream
11030.wav	4.531899975613237	5.781542679090934	tire
11030.wav	5.656872691440496	6.0304781336173665	tire
11031.wav	3.824681472103492	4.583434306570612	tire
11031.wav	4.296327295525138	6.23890844364274	crash
11031.wav	4.5694472553794965	5.306703491207161	tire
11031.wav	5.971023250062577	7.694606016502486	tire
11032.wav	2.9700912085708167	4.540978707641807	crash
11032.wav	3.8018125047860623	4.928433819978806	tire
11032.wav	6.90059850713949	7.448671069497767	crash
11032.wav	8.165496051498915	8.898333122091389	Help
11033.wav	2.4405137454415677	3.709316883498977	Help
11033.wav	3.9437485037634374	4.557535351836	crash
11033.wav	4.928898043769474	6.8876282024996325	tire
11033.wav	6.84053080877828	7.454294981113881	scream
11034.wav	2.969056806239166	4.724680389005606	tire
11034.wav	5.711664344014125	6.448920579841789	tire
11034.wav	6.339270491312533	10.0	Help
11035.wav	5.844766894436917	6.503973243643267	crash
11035.wav	6.7211881073190405	7.744778484149061	Help
11035.wav	7.777618415520657	8.468502769262154	scream
11036.wav	2.5972696407934737	3.030852407233383	crash
11036.wav	3.4195955651414707	4.546216880334215	tire
11036.wav	4.965588344048985	5.604159772620414	tire
11037.wav	3.229980622357225	6.219980622357225	Help
11037.wav	3.906853645138286	4.6866539614380684	Help
11037.wav	6.149477886727925	6.481564054528379	scream
11037.wav	8.276150498212896	8.72980129186369	crash
11038.wav	2.991963018104087	4.377405194974835	crash
11038.wav	4.237781886233131	4.8255823397478705	scream
11038.wav	4.714099569924315	5.399201610740642	scream
11038.wav	4.785649640655404	8.138848849230238	Help
11039.wav	1.6535493474056961	5.303793232880286	Help
11039.wav	3.0834620436683675	3.5759790504710884	scream
11039.wav	4.763044066003183	5.270073544461233	tire
1104.wav	3.004654672836063	3.7049948088904845	tire
1104.wav	3.8028477238277496	4.813576890494416	scream
1104.wav	5.6045211517598466	8.334521151759846	Help
1104.wav	6.377502534310757	7.153965119344771	crash
11040.wav	1.5249158430680034	2.1426029178979356	scream
11040.wav	6.740299617099592	7.519774213426088	Help
11040.wav	8.155707186173938	8.456795621548087	crash
11041.wav	5.6385394413862056	6.092258262247883	crash
11041.wav	6.979597317358744	7.40064040125897	scream
11042.wav	1.8487569535601764	2.5299814433560948	crash
11042.wav	4.402950998034372	4.905596087170548	Help
11042.wav	4.741828580251182	6.082372797938257	crash
11043.wav	3.3421165810568656	4.216464963790948	scream
11044.wav	5.999684285077642	7.886028982148096	Help
11045.wav	1.5618047068937138	4.75262415865786	Help
11045.wav	1.8533479424238717	4.910994234276666	Help
11045.wav	1.8774217043910362	5.6037836176362426	Help
11045.wav	5.483032962497591	9.18020369194108	Help
11046.wav	1.6937854856912171	3.163105213582374	scream
11047.wav	3.4037604743265995	3.897456619451316	tire
11047.wav	3.6013289235750827	4.805705340808643	crash
11047.wav	3.6924102377649874	4.693113185610793	tire
11047.wav	3.7142673436056555	5.336819602304504	Help
11047.wav	8.508947622987868	8.935909074235035	tire
11048.wav	3.6899766753489613	3.9625390336256054	scream
11048.wav	4.901809093716146	5.373781882831793	scream
11049.wav	4.233043310519656	8.096522210725626	Help
11049.wav	5.57535820251171	6.059938701377924	scream
1105.wav	2.8528190886634026	3.8065832609990036	scream
1105.wav	4.788116390205729	6.2471480311809975	scream
1105.wav	6.125105105817542	7.088529142098721	crash
1105.wav	6.536141009882348	7.6071062911591785	crash
11050.wav	1.6113313860022442	1.9069776445056457	crash
11050.wav	2.0322461356127537	3.2122461356127534	Help
11050.wav	3.7238323557594173	4.276269855759417	scream
11050.wav	4.029302853638052	6.807438250118724	Help
11050.wav	4.64517876238546	5.304521166013578	tire
11051.wav	3.020989993993622	6.3399101849079464	Help
11051.wav	5.623886490765515	6.283092839971864	crash
11051.wav	7.928503401360544	10.0	tire
11051.wav	8.603841259068734	9.080734683105014	scream
11052.wav	3.1216060965246326	3.7369519137842784	Help
11052.wav	3.29528472123256	3.716327805132787	scream
11052.wav	4.9942470646793025	6.019351675102726	Help
11053.wav	5.842371708363002	6.255999826276835	scream
11054.wav	3.1652383093722456	3.592199760619411	tire
11054.wav	6.3955182746349735	7.154271109102094	tire
11054.wav	7.565126785099848	7.925376218206424	crash
11055.wav	3.383648741663463	6.652823533298409	Help
11055.wav	3.551305697368956	4.185057826295409	tire
11055.wav	4.993559177750132	6.947846999183525	Help
11056.wav	5.153036336753676	8.688219045122716	Help
11056.wav	5.207460864705997	5.644490343164047	crash
11056.wav	6.788125161332099	7.319824543808639	Help
11057.wav	4.2109345169072	4.687827940943481	scream
11057.wav	4.592604462904001	5.193035301906269	tire
11057.wav	7.148843158699265	7.815986015842122	crash
11057.wav	7.928411073595321	8.516211527110059	scream
11058.wav	2.349703954260774	3.257399491144947	Help
11058.wav	4.837224384070425	5.389661884070425	scream
11058.wav	6.5431680799673355	7.2340524337088326	scream
11059.wav	3.0282625295955596	6.826517913189296	Help
11059.wav	3.1314693800735824	6.151469380073582	Help
1106.wav	3.3712645837591673	4.009836012330596	tire
1106.wav	6.153586832838239	7.59884945430929	Help
1106.wav	8.85814058956916	10.0	tire
11060.wav	2.9231024156468615	3.933831582313528	scream
11060.wav	4.242941425991324	5.206433489483388	tire
11060.wav	4.342739269667033	5.773850380778144	tire
11060.wav	4.636952709218443	5.131918695613001	scream
11060.wav	6.2360784430778455	9.348118402271988	Help
11061.wav	4.55263386394459	5.233858353740509	crash
11062.wav	3.8296401612641118	4.677962156728965	crash
11062.wav	8.525159653198909	8.857245820999362	scream
11063.wav	4.550038324671454	7.376095666395807	Help
11064.wav	2.0784240668938447	2.8244331371886293	scream
11064.wav	4.326275297862998	5.0334408307428165	tire
11064.wav	4.74561357425413	5.746316522099935	tire
11064.wav	4.857902503068189	6.243344679938938	crash
11064.wav	5.779222103961226	7.311518537845649	Help
11065.wav	3.4219254530193615	3.795530895196232	tire
11065.wav	4.971497562110877	5.519456745784346	crash
11065.wav	5.4560132479430585	5.882974699190224	tire
11065.wav	5.860105427506976	9.47567961551529	Help
11065.wav	8.206601973190065	8.794260988812729	Help
11066.wav	0.8170174029174566	1.1275842963414928	crash
11066.wav	3.954646457866917	4.36827457578075	scream
11066.wav	7.022170575974082	7.681376925180431	crash
11066.wav	7.909840712587957	8.402357719390677	scream
11067.wav	3.828062434802109	3.9991962216501817	crash
11067.wav	6.094865259542875	7.436215489650405	Help
11067.wav	6.145359738651619	7.019191938198104	tire
11067.wav	6.271576559392551	7.862745448752644	Help
11068.wav	1.4701520480613501	3.9279384268287445	Help
11068.wav	8.416978009189567	8.755730843656687	scream
11069.wav	5.296825870618383	5.781406369484596	scream
11069.wav	5.574570954849075	7.671598699149061	Help
1107.wav	2.5944447465696583	5.04811541228224	Help
1107.wav	8.75429239441098	9.450026047428787	tire
11070.wav	6.001241436457077	8.650044976039688	Help
11070.wav	6.397517402816277	7.089689229888123	crash
11070.wav	6.541797980733543	7.2046841619883635	crash
11071.wav	0.5382209158766624	3.3882209158766625	Help
11071.wav	4.477059711874479	4.890687829788312	scream
11071.wav	7.7767798517530595	8.377210690755327	tire
11071.wav	8.271619522908855	9.237991404995023	crash
11072.wav	6.156279002692931	7.87986176913284	tire
11072.wav	7.804147746208511	8.297843891333228	tire
11072.wav	8.311754375301557	9.85334167688886	crash
11073.wav	3.5597600780698615	4.155643449678459	crash
11073.wav	3.6149008284516935	4.253472257023122	tire
11073.wav	3.826488778895607	4.674810774360459	crash
11073.wav	5.218526145383295	7.341600370861055	Help
11073.wav	5.315606567534122	5.734041941683782	scream
11074.wav	3.074908821096865	3.6328226532964116	crash
11074.wav	3.3555303096326217	4.274600604417202	crash
11074.wav	8.608898628483201	9.24747005705463	tire
11074.wav	8.95388934847356	9.567676196546122	crash
11075.wav	5.592702720733812	6.216897732071681	crash
11076.wav	1.5826562303875056	2.450456683902245	tire
11076.wav	4.744278166082107	7.680166250988163	Help
11076.wav	5.089935808458641	5.566579799388347	crash
11076.wav	5.821034072655342	6.506136113471669	scream
11077.wav	5.246511794179692	5.992520864474477	scream
11078.wav	5.790300671657648	8.977473538119176	Help
11078.wav	5.8617987028873015	7.894693989037918	Help
11078.wav	9.143444247322563	9.464782115803288	crash
11079.wav	4.228282762805033	4.64136666303179	crash
1108.wav	4.371518784070056	4.883571277773493	tire
11080.wav	2.8603143284632884	5.7627494011022815	Help
11080.wav	7.971906628923578	8.730659463390698	tire
11081.wav	1.8867958090318107	4.76178447116333	Help
11081.wav	7.492304477457583	8.188788612350702	Help
11082.wav	0.3959795348273474	1.1332357706550118	tire
11082.wav	2.651327283227276	3.747291002048138	tire
11082.wav	6.3092722284120555	10.0	Help
11083.wav	3.5588643874929673	4.727095680009974	crash
11083.wav	5.822360035613282	8.586314092629735	Help
11083.wav	5.938798755492889	6.426984696535973	crash
11084.wav	3.352798308279678	6.005092287633945	Help
11084.wav	4.183046227431271	6.922931434178711	Help
11084.wav	4.795830307556307	5.502995840436125	tire
11084.wav	4.860369237030845	5.337262661067126	scream
11084.wav	6.092946619903415	7.188910338724277	tire
11085.wav	6.378766333180953	7.483547639070423	crash
11086.wav	2.8429143069322147	3.8940867164749546	Help
11086.wav	3.9102187951424368	5.04434577926942	crash
11087.wav	0.06897838488782426	1.2372096774048311	crash
11087.wav	1.559691140023081	4.688483570643468	Help
11087.wav	6.596156002468449	7.296496138522871	tire
11087.wav	7.887059719599038	8.36739985565346	scream
11088.wav	3.1770547119604897	3.566306412640762	scream
11088.wav	4.8512497027652435	6.769549022493135	crash
11089.wav	5.059537778756206	8.151041415673717	Help
11089.wav	5.745230460664883	6.714391458397309	tire
11089.wav	5.983688661660153	7.820890594132136	Help
11089.wav	6.876267528034983	9.896834421459019	crash
11089.wav	7.687043486049234	9.586281640499516	Help
1109.wav	2.8346797586084342	3.328375903733151	tire
1109.wav	4.097125729925775	4.592091716320333	scream
11090.wav	5.535079843579089	7.529617454195038	Help
11090.wav	7.3990222195467155	7.956936051746262	crash
11091.wav	0.7260349001383943	3.434956563325252	Help
11091.wav	5.134898505008181	7.849719659372816	Help
11091.wav	6.177461886788827	7.8041781538720105	Help
11091.wav	7.567974085420705	8.101670230545421	scream
11091.wav	9.626621315192743	10.0	scream
11092.wav	1.9296017963480487	5.471597261200657	Help
11092.wav	3.401713049771864	3.77509173457912	scream
11092.wav	4.9253589539201155	5.358941720360025	crash
11092.wav	6.2526444139835355	6.83255371103569	tire
11092.wav	6.684099734881767	7.217058288036277	tire
11093.wav	2.465088767669724	4.611945195735889	scream
11093.wav	2.530196087927113	3.404028287473598	tire
11093.wav	4.829596166801029	5.529936302855451	tire
11093.wav	5.194772796424822	8.882809587655238	Help
11094.wav	1.7196185098365824	2.040956378317308	crash
11095.wav	3.271036030836185	3.7479294548724664	scream
11095.wav	4.515117943830808	4.928201844057566	crash
11095.wav	4.819196228830044	7.342386939347522	Help
11095.wav	5.880786128519915	7.022645538950754	tire
11095.wav	6.716727219559191	7.938746972565305	Help
11096.wav	3.5086810972934828	5.706663206957734	Help
11096.wav	3.930488196347047	4.10162198319512	crash
11096.wav	4.780254086245305	7.2022512117957875	Help
11097.wav	3.961404965907093	5.552571339574952	Help
11097.wav	4.4864278936569	5.140214741729463	scream
11097.wav	7.531819066000015	8.503661734640144	Help
11098.wav	5.124353821689761	6.093514819422187	tire
11098.wav	6.337965606260603	7.80728533415176	scream
11098.wav	8.034680495249553	9.377656141282035	Help
11098.wav	8.370336458465069	8.783420358691826	tire
11099.wav	4.1879585648991515	5.348797567166725	crash
11099.wav	5.027544034113898	6.783167616880338	tire
11099.wav	6.852771714418355	9.929718018074635	Help
11099.wav	7.491636573674268	7.865015258481524	scream
111.wav	3.0627680904217307	4.977688725342365	crash
111.wav	6.897807690672964	9.19965980959188	Help
111.wav	7.149262157057597	7.421824515334241	scream
1110.wav	3.9270659702854456	5.358177081396557	tire
1110.wav	5.292099148969909	8.11742948086838	Help
1110.wav	5.555808764328293	6.237055929861173	crash
11100.wav	4.667413505848241	4.9342615784106	crash
11100.wav	4.737490055937035	7.690912828342907	Help
11101.wav	0.7705351058985812	1.706199756494022	crash
11102.wav	6.392304868560335	6.765910310737206	tire
11102.wav	9.046235827664399	10.0	scream
11103.wav	3.4804540301191156	4.034467635561293	crash
11103.wav	3.964973907632654	4.592524928040818	crash
11103.wav	5.714825763534672	6.221855241992722	tire
11104.wav	3.961474350647403	7.328477443019594	Help
11104.wav	3.990060142935012	5.464296896690726	Help
11104.wav	4.509699772856916	5.985721091081677	Help
11104.wav	4.753389860422577	6.184500971533688	tire
11105.wav	3.41135470526158	5.997984321336312	Help
11105.wav	5.412530010585701	6.119695543465519	tire
11105.wav	5.809616093726361	9.19106871070498	Help
11105.wav	6.147305775923143	7.273927091115887	tire
11105.wav	7.810152215377164	8.228587589526823	scream
11106.wav	3.0925751938611463	4.810262268691078	crash
11107.wav	5.057563475748915	5.637472772801069	tire
11107.wav	5.942949400812909	6.773969808976174	scream
11107.wav	7.111236739046533	7.725000911382134	scream
11107.wav	7.319966911397847	8.170302241495195	Help
11108.wav	2.967237984614197	5.148731132574088	Help
11109.wav	3.8525937617595	4.4917714221141285	crash
11109.wav	7.446560073033071	8.776553896560062	Help
11109.wav	7.488366122467911	9.085707077783367	Help
11109.wav	7.556085581448397	7.929691023625268	tire
11109.wav	8.433164932640668	8.846248832867426	tire
1111.wav	5.6434894232994335	6.282060851870862	tire
11110.wav	3.5486103996688243	4.925208818083577	crash
11110.wav	4.26906437384707	5.232488410128249	crash
11110.wav	4.448855373996613	4.875816825243779	tire
11110.wav	4.6992301040935915	5.407503784056402	Help
11111.wav	3.4778348775735193	4.418203656067607	Help
11111.wav	4.025293721960378	5.748876488400287	tire
11111.wav	5.705245722422573	6.3407559265042055	scream
11112.wav	5.451036855639963	6.158202388519781	tire
11113.wav	3.3937733789409767	5.465269977580432	tire
11113.wav	3.5752316044447747	4.56516357723389	crash
11113.wav	3.7018361997585227	4.202584499078251	scream
11113.wav	6.307105511598765	6.497740432233686	crash
11114.wav	0.5826775944885263	3.612677594488526	Help
11114.wav	3.5723137708958848	3.9907491450455446	scream
11114.wav	6.265836098093757	6.750416596959971	scream
11115.wav	2.2525221531741937	2.7549257812921075	scream
11115.wav	2.653226547362614	3.5405961618750856	crash
11115.wav	3.975521294222637	4.823865965424451	crash
11115.wav	6.161436410185742	6.460325299074631	crash
11115.wav	7.4023501860414065	7.775955628218277	tire
11116.wav	4.131422012181219	5.600741740072376	scream
11116.wav	4.238261177675204	4.611594511008537	tire
11116.wav	4.2493893455487175	4.6897068058661775	crash
11116.wav	4.76177203657314	5.362202875575408	tire
11116.wav	7.862049376149265	9.633341893156068	crash
11117.wav	3.713677344235731	4.190321335165437	crash
11117.wav	7.471799022388907	8.139327367060108	crash
11118.wav	0.714601270135411	1.2929686170741865	scream
11118.wav	3.5937840660240177	5.523292306003533	Help
11119.wav	3.0302315001983313	3.3320909106291703	scream
1112.wav	6.363112038691996	7.110089427242197	Help
11120.wav	3.808817731050305	4.070971926061643	crash
11120.wav	5.082677457277048	5.4147636250775015	scream
11121.wav	4.088972102040852	4.780105888888925	crash
11121.wav	4.792623603423019	7.178046387368067	Help
11121.wav	6.419804429585991	10.0	Help
11122.wav	3.8212259062891123	6.816699227307361	Help
11122.wav	3.9926973899275398	5.710384464757472	crash
11122.wav	4.673370617444707	7.029806210765075	crash
11123.wav	2.910598302317967	3.183160660594611	scream
11123.wav	4.6794964748923595	5.259405771944514	tire
11123.wav	5.394242345441642	6.77968452231239	crash
11123.wav	6.787985540284036	7.549210030079955	scream
11124.wav	2.807522229685418	3.5293589643792953	scream
11124.wav	4.258455498569456	4.958795634623877	tire
11124.wav	5.355448377074063	6.391570826053655	crash
11125.wav	2.1793726178388364	2.6562660418751176	scream
11125.wav	3.8120237486169275	4.907987467437789	tire
11125.wav	5.761232781287045	7.719962940017204	tire
11125.wav	5.877143120949863	6.215895955416983	scream
11125.wav	8.064652591595275	9.390627750581269	Help
11126.wav	0.5220900497035732	1.229255582583392	tire
11126.wav	6.331894365201569	9.43677793214135	Help
11127.wav	5.718941406856015	6.195834830892296	scream
11128.wav	3.6169175327521526	4.33875426744603	scream
11128.wav	5.974032099666529	7.124530839041231	Help
11128.wav	7.190195522276708	7.662168311392355	scream
11129.wav	3.105391763403056	3.864144597870176	tire
11129.wav	7.0730033860723145	7.287493181990682	scream
1113.wav	4.153498714891726	4.566582615118484	crash
1113.wav	6.63062422679148	6.9693770612586	scream
1113.wav	6.661484944908774	7.300056373480203	tire
1113.wav	6.6629062897261875	7.156602434850904	tire
11130.wav	5.294803678879663	6.242150617655173	crash
11130.wav	6.068377064838149	6.6467444117769245	scream
11131.wav	2.0413747643532014	6.02040472723742	Help
11131.wav	4.148108819002184	4.848448955056606	tire
11131.wav	5.440225750660202	5.912198539775849	scream
11131.wav	5.788615709968614	6.162221152145484	tire
11131.wav	8.141957142560926	9.611276870452082	scream
11132.wav	4.048301000764729	4.481883767204638	crash
11132.wav	5.460046421956716	7.319029921071331	Help
11133.wav	3.147304378006017	4.4361194807747015	Help
11133.wav	4.071220355298575	6.269202214709006	Help
11133.wav	4.9972987761273195	5.92758490832692	tire
11133.wav	7.108698250061741	7.562417070923418	crash
11133.wav	8.568888888888889	10.0	tire
11134.wav	2.500454573563058	4.652444216318726	Help
11134.wav	4.36208249894899	6.4359670190002225	Help
11134.wav	5.670199952330462	8.490199952330462	Help
11134.wav	6.023507543548785	6.34484541202951	crash
11134.wav	6.233665170860616	7.454730930497804	crash
11135.wav	2.617172254914741	6.415621078298662	Help
11135.wav	9.05877523538599	9.74800151167822	crash
11136.wav	7.763840010108383	8.190801461355548	tire
11137.wav	5.577399694375081	6.084429172833131	tire
11138.wav	2.642592839263753	3.13628898438847	tire
11138.wav	5.355796824928941	5.570286620847308	scream
11138.wav	5.50717254406167	8.847422943474779	Help
11138.wav	5.580658797263183	6.2362807025399185	Help
11138.wav	6.247373075964788	9.428222769976223	Help
11139.wav	6.123594305083258	7.023271514370844	Help
11139.wav	6.216688291159723	8.938033603842573	Help
11139.wav	6.719127191104049	8.725754001645171	Help
1114.wav	1.830255128600537	2.5890079630676572	tire
1114.wav	3.5754694901033686	4.67143320892423	tire
1114.wav	5.887341293360634	6.364234717396915	scream
1114.wav	6.356176029929056	6.836516165983478	scream
1114.wav	7.404418930829916	8.589306362950415	Help
11140.wav	0.8133133551287823	1.4271002032013447	crash
11140.wav	3.413063776325835	3.7863971096591684	tire
11140.wav	4.621420660971656	5.405479617887756	crash
11140.wav	7.090602723149024	7.3631650814256675	scream
11141.wav	3.431475538274185	4.2624959464374506	scream
11141.wav	3.597277211313812	4.030859977753721	crash
11141.wav	4.8816005799562765	6.753951349831182	Help
11141.wav	6.5660954658887905	10.0	Help
11141.wav	8.350604529258643	9.050944665313065	tire
11142.wav	5.290018551957945	5.761991341073592	scream
11143.wav	5.697007563921787	6.297438402924055	tire
11143.wav	6.376632596632522	9.102518079095274	Help
11143.wav	8.31427563411423	9.947164705498992	Help
11144.wav	3.753779368863011	4.438881409679338	scream
11145.wav	3.8301409099585495	6.15871464938844	Help
11145.wav	5.6201500184116755	5.98552416807154	crash
11145.wav	6.002905687949974	6.436488454389883	crash
11145.wav	6.3831082519135025	6.810069703160668	tire
11146.wav	1.8128634656330709	4.358197975991288	Help
11146.wav	8.09046081011764	9.060630724657328	Help
11147.wav	2.2088464823562566	2.687055099136302	crash
11147.wav	2.869959695151298	4.026150171341774	crash
11147.wav	3.2761568926744893	6.428342251596938	Help
11147.wav	4.024559743660078	4.525308042979806	scream
11148.wav	2.5970765314988054	3.0083917242425695	crash
11148.wav	5.796457140809216	9.41132467814693	Help
11148.wav	7.166042653927025	9.785384606195622	Help
11148.wav	7.302881558993685	8.15857316897101	crash
11149.wav	2.9130936818080344	4.368973779828286	Help
11149.wav	6.874197602173158	7.810725205176658	scream
1115.wav	2.1126462475631547	2.8035306013046513	scream
1115.wav	2.1644360806853453	2.5780641985991775	scream
1115.wav	6.4392908012997	6.972986946424417	scream
1115.wav	7.204149669307423	7.470997741869781	crash
11150.wav	2.230778950651393	3.1081670236881838	tire
11150.wav	2.57321851621462	3.669182235035482	tire
11150.wav	6.907633670522454	7.495434124037193	scream
11151.wav	7.341218761905995	10.0	Help
11152.wav	0.3388263214101519	2.2571256411380434	crash
11152.wav	6.638682529614972	7.012287971791842	tire
11152.wav	7.17853923740202	7.957042638762564	tire
11152.wav	7.932248587651121	8.329686229374477	crash
11153.wav	4.875065531654545	5.296108615554771	scream
11154.wav	7.231070262565993	7.884857110638555	scream
11155.wav	4.08262300705389	4.763847496849808	crash
11155.wav	6.506941161485965	7.214106694365784	tire
11155.wav	9.04566159084533	9.579357735970047	scream
11156.wav	2.374631735399726	6.231200952968223	Help
11156.wav	3.5794385946577423	4.316694830485407	tire
11156.wav	3.6415827377924517	6.954233175798995	Help
11156.wav	5.824853745350724	6.25181519659789	tire
11156.wav	6.568583785966352	8.415759073198137	Help
11157.wav	0.692019950206026	1.896396367439586	crash
11157.wav	8.476829743072763	9.759289921251085	crash
11158.wav	3.638236730320891	4.027488431001163	scream
11158.wav	4.439057215717915	4.876086694175965	crash
11158.wav	5.754179306429623	6.16726320665638	crash
11158.wav	7.69554597654983	8.83740538698067	tire
11159.wav	4.961125577586989	5.642372743119869	crash
1116.wav	4.8410309683480675	5.317924392384349	scream
1116.wav	5.36436132210342	5.942728669042196	scream
11160.wav	1.6927648188163147	2.066098152149648	tire
11161.wav	2.6327152705456376	3.0934635698653654	crash
11162.wav	7.0908292737193666	10.0	Help
11163.wav	2.1716286613659213	3.681832014821877	Help
11163.wav	2.695294706175356	3.6724774795574	crash
11163.wav	2.816286686591564	3.594790087952108	tire
11163.wav	5.7000275836825	7.085469760553249	crash
11163.wav	6.446582185097093	6.94733048441682	scream
11164.wav	1.8352349520188977	3.755034054145275	Help
11164.wav	4.521775324964693	5.620170500481969	crash
11164.wav	6.443355522705938	8.595879628575563	Help
11165.wav	3.2648816501938533	3.8028861853412455	crash
11165.wav	3.5511732577319144	5.134166455010826	Help
11165.wav	5.369602089276719	7.333607968043828	Help
11165.wav	8.670257320199244	9.308828748770672	tire
11166.wav	5.596263988664479	9.33610261881282	Help
11166.wav	5.609594850209013	6.268937253837131	tire
11166.wav	7.757418467709202	8.168733660452967	crash
11167.wav	1.6767335279396338	2.6874626946063005	scream
11167.wav	2.7607612767105825	4.929384493802786	Help
11167.wav	6.744812877673311	8.012386573818436	crash
11168.wav	1.0245611832608423	1.808428245878949	tire
11168.wav	4.1496780322602325	7.45666215924436	Help
11168.wav	4.917385504332437	8.259172519768004	Help
11168.wav	5.77904750104563	6.779750448891435	tire
11169.wav	2.258828658635186	6.17626545248377	Help
11169.wav	3.560215515842102	4.112653015842102	scream
11169.wav	4.620811094678366	5.227467732393236	Help
11169.wav	5.181691587549217	5.769492041063956	scream
11169.wav	8.079899022557067	8.381758432987906	scream
1117.wav	5.978251272058254	9.148251272058253	Help
1117.wav	7.251533213721423	10.0	Help
1117.wav	7.465805728747417	7.944014345527462	crash
1117.wav	8.955660738643765	10.0	crash
11170.wav	4.460392964778012	6.453289966500563	crash
11170.wav	7.610727311501115	7.9761014611609795	crash
11171.wav	6.018467323832771	7.501664602744335	crash
11172.wav	4.517845491351879	5.097754788404033	tire
11173.wav	5.768310363472072	6.186745737621732	scream
11174.wav	3.7084803353426947	7.607380770056682	Help
11174.wav	4.269531810814393	7.149531810814393	Help
11175.wav	4.244828809489727	4.6499535260430145	crash
11175.wav	5.218361978840106	6.3602213892709445	tire
11175.wav	5.374523754228272	6.242324207743011	tire
11175.wav	6.145963968441132	6.8134923131123335	crash
11176.wav	7.454004998790877	8.113347402418995	tire
11177.wav	3.949261286280679	4.640145640022176	scream
11177.wav	6.708885105699723	7.8451662848380455	scream
11177.wav	7.5533465505940836	8.432530224063472	crash
11178.wav	4.58553804302951	5.143451875229057	crash
11179.wav	3.327391347479287	3.6284797828534368	crash
11179.wav	4.21879708612193	4.592175770929186	scream
11179.wav	5.091215992437267	5.965048191983752	tire
11179.wav	5.5723890753202205	7.782562880472188	Help
11179.wav	6.7642250061288705	7.297921151253587	scream
1118.wav	3.1164753376332714	3.664434521306741	crash
1118.wav	4.407356251378543	5.031551262716412	crash
1118.wav	5.181238078393328	5.4347528176223525	crash
11180.wav	3.9078584432315298	4.669082933027449	scream
11180.wav	4.84799850542238	5.515526850093582	crash
11180.wav	5.56020187841472	6.0551678648092775	scream
